fixture_id,away_pick,home_pick,id,lock,user_id,away_score,away_team_id,changeable,home_score,home_team_id,ko_datetime,name,week
636,24.0,21.0,3658,False,13,19,56,True,14,66,2017-10-05 20:25:00+00:00,57298,5
637,15.0,25.0,3659,False,13,16,40,True,20,43,2017-10-08 13:00:00+00:00,57299,5
638,15.0,25.0,3660,False,13,17,59,True,14,44,2017-10-08 13:00:00+00:00,57300,5
639,15.0,25.0,3661,False,13,27,41,True,24,47,2017-10-08 13:00:00+00:00,57301,5
640,15.0,25.0,3662,False,13,23,65,True,26,50,2017-10-08 13:00:00+00:00,57302,5
641,15.0,25.0,3663,False,13,10,67,True,16,54,2017-10-08 13:00:00+00:00,57303,5
642,15.0,25.0,3664,False,13,27,63,True,22,58,2017-10-08 13:00:00+00:00,57304,5
643,15.0,25.0,3665,False,13,7,37,True,34,61,2017-10-08 13:00:00+00:00,57305,5
644,15.0,25.0,3666,False,13,30,51,True,9,62,2017-10-08 13:00:00+00:00,57306,5
645,21.0,24.0,3667,False,13,16,64,True,10,53,2017-10-08 16:05:00+00:00,57307,5
646,20.0,7.0,3668,False,13,30,39,True,17,60,2017-10-08 16:05:00+00:00,57308,5
647,30.0,24.0,3669,False,13,35,48,True,31,45,2017-10-08 16:25:00+00:00,57309,5
648,27.0,17.0,3670,False,13,42,52,True,34,49,2017-10-08 20:30:00+00:00,57310,5
649,14.0,10.0,3671,False,13,0,55,True,0,42,2017-10-09 20:30:00+00:00,57311,5
650,,,3672,False,13,0,61,True,0,41,2017-10-12 20:25:00+00:00,57312,6
651,,,3673,False,13,0,54,True,0,38,2017-10-15 13:00:00+00:00,57313,6
652,,,3674,False,13,0,42,True,0,39,2017-10-15 13:00:00+00:00,57314,6
653,,,3675,False,13,0,44,True,0,49,2017-10-15 13:00:00+00:00,57315,6
654,,,3676,False,13,0,48,True,0,55,2017-10-15 13:00:00+00:00,57316,6
655,,,3677,False,13,0,47,True,0,57,2017-10-15 13:00:00+00:00,57317,6
656,,,3678,False,13,0,56,True,0,59,2017-10-15 13:00:00+00:00,57318,6
657,,,3679,False,13,0,65,True,0,68,2017-10-15 13:00:00+00:00,57319,6
658,,,3680,False,13,0,66,True,0,37,2017-10-15 16:05:00+00:00,57320,6
659,,,3681,False,13,0,53,True,0,51,2017-10-15 16:05:00+00:00,57321,6
660,,,3682,False,13,0,62,True,0,52,2017-10-15 16:25:00+00:00,57322,6
661,,,3683,False,13,0,63,True,0,60,2017-10-15 16:25:00+00:00,57323,6
662,,,3684,False,13,0,58,True,0,46,2017-10-15 20:30:00+00:00,57324,6
663,,,3685,False,13,0,50,True,0,67,2017-10-16 20:30:00+00:00,57325,6
